"Date","GOLD","PALL","SILVER"
10/13/2000 0:00:00,273.25,742.00,4.88
10/16/2000 0:00:00,271.60,742.00,4.86
10/17/2000 0:00:00,270.25,742.00,4.84
10/18/2000 0:00:00,272.00,745.00,4.84
10/19/2000 0:00:00,270.30,757.00,4.83
10/20/2000 0:00:00,270.45,762.00,4.81
10/23/2000 0:00:00,271.45,760.00,4.83
10/24/2000 0:00:00,270.20,760.00,4.78
10/25/2000 0:00:00,266.80,759.00,4.78
10/26/2000 0:00:00,266.40,760.00,4.75
10/27/2000 0:00:00,263.80,760.00,4.71
10/30/2000 0:00:00,264.75,760.00,4.75
10/31/2000 0:00:00,264.50,767.00,4.74
11/1/2000 0:00:00,265.50,779.00,4.75
11/2/2000 0:00:00,264.85,794.00,4.75
11/3/2000 0:00:00,264.65,799.00,4.71
11/6/2000 0:00:00,265.70,782.00,4.73
11/7/2000 0:00:00,265.50,790.00,4.74
11/8/2000 0:00:00,264.10,792.00,4.71
11/9/2000 0:00:00,264.65,792.00,4.72
11/10/2000 0:00:00,264.85,793.00,4.72
11/13/2000 0:00:00,264.85,785.00,4.67
11/14/2000 0:00:00,264.95,790.00,4.66
11/15/2000 0:00:00,264.60,788.00,4.66
11/16/2000 0:00:00,266.70,786.00,4.67
11/17/2000 0:00:00,265.25,791.00,4.65
11/20/2000 0:00:00,266.15,792.00,4.64
11/21/2000 0:00:00,266.15,792.00,4.64
11/22/2000 0:00:00,266.15,790.00,4.62
11/23/2000 0:00:00,265.70,790.00,4.62
11/24/2000 0:00:00,265.55,790.00,4.61
11/27/2000 0:00:00,268.15,799.00,4.62
11/28/2000 0:00:00,269.95,807.00,4.69
11/29/2000 0:00:00,269.10,809.00,4.69
11/30/2000 0:00:00,269.10,820.00,4.63
12/1/2000 0:00:00,269.20,834.00,4.68
12/4/2000 0:00:00,270.70,875.00,4.66
12/5/2000 0:00:00,270.80,880.00,4.69
12/6/2000 0:00:00,271.60,860.00,4.71
12/7/2000 0:00:00,273.90,882.00,4.74
12/8/2000 0:00:00,272.95,910.00,4.71
12/11/2000 0:00:00,270.70,923.00,4.66
12/12/2000 0:00:00,270.75,940.00,4.66
12/13/2000 0:00:00,269.60,933.00,4.65
12/14/2000 0:00:00,269.30,925.00,4.63
12/15/2000 0:00:00,270.35,945.00,4.61
12/18/2000 0:00:00,270.20,944.00,4.57
12/19/2000 0:00:00,269.55,930.00,4.57
12/20/2000 0:00:00,272.45,948.00,4.61
12/21/2000 0:00:00,273.10,960.00,4.60
12/22/2000 0:00:00,273.10,965.00,4.60
12/27/2000 0:00:00,275.05,985.00,4.63
12/28/2000 0:00:00,274.45,975.00,4.59
12/29/2000 0:00:00,274.45,965.00,4.57
1/2/2001 0:00:00,271.10,975.00,4.59
1/3/2001 0:00:00,267.15,995.00,4.52
1/4/2001 0:00:00,267.10,1000.00,4.49
1/5/2001 0:00:00,267.40,987.00,4.52
1/8/2001 0:00:00,268.30,1045.00,4.57
1/9/2001 0:00:00,267.00,1045.00,4.55
1/10/2001 0:00:00,266.30,1075.00,4.53
1/11/2001 0:00:00,264.15,1075.00,4.54
1/12/2001 0:00:00,263.70,1080.00,4.56
1/15/2001 0:00:00,263.50,1075.00,4.60
1/16/2001 0:00:00,264.45,1065.00,4.60
1/17/2001 0:00:00,263.50,1035.00,4.66
1/18/2001 0:00:00,264.90,1045.00,4.72
1/19/2001 0:00:00,264.90,1085.00,4.82
1/22/2001 0:00:00,266.15,1100.00,4.77
1/23/2001 0:00:00,266.10,1085.00,4.80
1/24/2001 0:00:00,264.25,1080.00,4.76
1/25/2001 0:00:00,264.90,1090.00,4.77
1/26/2001 0:00:00,263.55,1110.00,4.78
1/29/2001 0:00:00,262.85,1100.00,4.78
1/30/2001 0:00:00,264.95,1070.00,4.79
1/31/2001 0:00:00,264.50,1070.00,4.79
2/1/2001 0:00:00,267.65,1075.00,4.79
2/2/2001 0:00:00,266.70,1075.00,4.74
2/5/2001 0:00:00,265.45,1090.00,4.72
2/6/2001 0:00:00,262.70,1090.00,4.66
2/7/2001 0:00:00,263.15,1085.00,4.63
2/8/2001 0:00:00,262.95,1060.00,4.58
2/9/2001 0:00:00,259.90,1040.00,4.57
2/12/2001 0:00:00,261.10,990.00,4.55
2/13/2001 0:00:00,260.75,990.00,4.57
2/14/2001 0:00:00,260.25,990.00,4.55
2/15/2001 0:00:00,258.55,990.00,4.51
2/16/2001 0:00:00,257.45,995.00,4.50
2/19/2001 0:00:00,259.45,990.00,4.49
2/20/2001 0:00:00,256.25,982.00,4.49
2/21/2001 0:00:00,257.50,950.00,4.42
2/22/2001 0:00:00,258.85,910.00,4.42
2/23/2001 0:00:00,260.45,875.00,4.45
2/26/2001 0:00:00,263.20,870.00,4.43
2/27/2001 0:00:00,268.30,860.00,4.46
2/28/2001 0:00:00,266.70,855.00,4.43
3/1/2001 0:00:00,266.35,810.00,4.51
3/2/2001 0:00:00,263.10,790.00,4.42
3/5/2001 0:00:00,262.50,765.00,4.40
3/6/2001 0:00:00,261.85,780.00,4.42
3/7/2001 0:00:00,260.65,785.00,4.42
3/8/2001 0:00:00,263.65,825.00,4.46
3/9/2001 0:00:00,269.80,830.00,4.50
3/12/2001 0:00:00,272.50,800.00,4.51
3/13/2001 0:00:00,269.30,800.00,4.41
3/14/2001 0:00:00,263.85,805.00,4.45
3/15/2001 0:00:00,262.05,810.00,4.42
3/16/2001 0:00:00,260.70,810.00,4.35
3/19/2001 0:00:00,260.55,815.00,4.32
3/20/2001 0:00:00,261.55,795.00,4.33
3/21/2001 0:00:00,262.00,790.00,4.33
3/22/2001 0:00:00,261.15,780.00,4.34
3/23/2001 0:00:00,262.85,777.00,4.34
3/26/2001 0:00:00,262.20,780.00,4.35
3/27/2001 0:00:00,262.00,778.00,4.36
3/28/2001 0:00:00,260.15,770.00,4.42
3/29/2001 0:00:00,260.15,750.00,4.36
3/30/2001 0:00:00,257.70,745.00,4.33
4/2/2001 0:00:00,255.95,735.00,4.29
4/3/2001 0:00:00,257.10,720.00,4.32
4/4/2001 0:00:00,259.45,705.00,4.32
4/5/2001 0:00:00,258.10,693.00,4.34
4/6/2001 0:00:00,258.80,690.00,4.35
4/9/2001 0:00:00,259.00,690.00,4.35
4/10/2001 0:00:00,256.65,680.00,4.32
4/11/2001 0:00:00,257.70,670.00,4.33
4/12/2001 0:00:00,259.25,658.00,4.36
4/17/2001 0:00:00,260.55,750.00,4.40
4/18/2001 0:00:00,258.85,755.00,4.32
4/19/2001 0:00:00,263.10,720.00,4.37
4/20/2001 0:00:00,263.85,700.00,4.43
4/23/2001 0:00:00,262.60,728.00,4.42
4/24/2001 0:00:00,263.40,718.00,4.43
4/25/2001 0:00:00,263.50,715.00,4.43
4/26/2001 0:00:00,263.50,710.00,4.38
4/27/2001 0:00:00,264.60,695.00,4.40
4/30/2001 0:00:00,263.15,690.00,4.36
5/1/2001 0:00:00,264.00,685.00,4.33
5/2/2001 0:00:00,263.95,680.00,4.38
5/3/2001 0:00:00,266.40,680.00,4.38
5/4/2001 0:00:00,266.60,685.00,4.36
5/8/2001 0:00:00,265.20,680.00,4.32
5/9/2001 0:00:00,267.85,675.00,4.32
5/10/2001 0:00:00,268.45,665.00,4.39
5/11/2001 0:00:00,269.05,660.00,4.34
5/14/2001 0:00:00,268.35,640.00,4.34
5/15/2001 0:00:00,266.60,645.00,4.34
5/16/2001 0:00:00,270.90,645.00,4.33
5/17/2001 0:00:00,274.00,650.00,4.42
5/18/2001 0:00:00,273.00,665.00,4.45
5/21/2001 0:00:00,291.25,665.00,4.58
5/22/2001 0:00:00,284.15,655.00,4.51
5/23/2001 0:00:00,283.15,650.00,4.52
5/24/2001 0:00:00,286.05,653.00,4.62
5/25/2001 0:00:00,276.25,665.00,4.56
5/29/2001 0:00:00,275.75,670.00,4.52
5/30/2001 0:00:00,271.00,660.00,4.51
5/31/2001 0:00:00,267.50,655.00,4.42
6/1/2001 0:00:00,265.40,650.00,4.39
6/4/2001 0:00:00,266.50,645.00,4.40
6/5/2001 0:00:00,265.70,635.00,4.34
6/6/2001 0:00:00,265.50,637.00,4.36
6/7/2001 0:00:00,266.10,625.00,4.33
6/8/2001 0:00:00,267.00,622.00,4.34
6/11/2001 0:00:00,268.50,620.00,4.36
6/12/2001 0:00:00,269.90,607.00,4.33
6/13/2001 0:00:00,271.95,603.00,4.38
6/14/2001 0:00:00,272.40,610.00,4.39
6/15/2001 0:00:00,272.20,612.00,4.45
6/18/2001 0:00:00,272.00,612.00,4.37
6/19/2001 0:00:00,273.40,615.00,4.43
6/20/2001 0:00:00,271.50,624.00,4.40
6/21/2001 0:00:00,271.70,624.00,4.35
6/22/2001 0:00:00,273.30,616.00,4.33
6/25/2001 0:00:00,272.90,614.00,4.32
6/26/2001 0:00:00,274.00,611.00,4.30
6/27/2001 0:00:00,274.80,611.00,4.35
6/28/2001 0:00:00,269.50,599.00,4.30
6/29/2001 0:00:00,270.60,606.00,4.33
7/2/2001 0:00:00,268.35,601.00,4.30
7/3/2001 0:00:00,268.50,591.00,4.29
7/4/2001 0:00:00,267.60,592.00,4.27
7/5/2001 0:00:00,266.30,588.00,4.26
7/6/2001 0:00:00,265.10,576.00,4.22
7/9/2001 0:00:00,266.10,573.00,4.26
7/10/2001 0:00:00,267.45,566.00,4.26
7/11/2001 0:00:00,267.55,566.00,4.25
7/12/2001 0:00:00,266.30,566.00,4.26
7/13/2001 0:00:00,266.35,563.00,4.25
7/16/2001 0:00:00,268.25,546.00,4.31
7/17/2001 0:00:00,267.60,530.00,4.22
7/18/2001 0:00:00,268.55,516.00,4.24
7/19/2001 0:00:00,270.30,518.00,4.27
7/20/2001 0:00:00,269.70,487.00,4.22
7/23/2001 0:00:00,268.70,480.00,4.25
7/24/2001 0:00:00,268.75,465.00,4.26
7/25/2001 0:00:00,268.40,465.00,4.24
7/26/2001 0:00:00,267.50,465.00,4.24
7/27/2001 0:00:00,266.15,459.00,4.25
7/30/2001 0:00:00,266.30,445.00,4.22
7/31/2001 0:00:00,265.90,461.00,4.21
8/1/2001 0:00:00,267.35,470.00,4.24
8/2/2001 0:00:00,267.00,480.00,4.23
8/3/2001 0:00:00,267.85,486.00,4.24
8/6/2001 0:00:00,267.20,476.00,4.22
8/7/2001 0:00:00,266.45,440.00,4.14
8/8/2001 0:00:00,266.40,445.00,4.15
8/9/2001 0:00:00,270.00,451.00,4.15
8/10/2001 0:00:00,275.80,472.00,4.22
8/13/2001 0:00:00,275.60,472.00,4.17
8/14/2001 0:00:00,274.50,460.00,4.16
8/15/2001 0:00:00,275.35,446.00,4.23
8/16/2001 0:00:00,275.90,443.00,4.17
8/17/2001 0:00:00,277.45,452.00,4.21
8/20/2001 0:00:00,276.65,449.00,4.24
8/21/2001 0:00:00,276.30,450.00,4.16
8/22/2001 0:00:00,275.85,454.00,4.20
8/23/2001 0:00:00,274.85,448.00,4.19
8/24/2001 0:00:00,272.80,450.00,4.22
8/28/2001 0:00:00,271.05,469.00,4.21
8/29/2001 0:00:00,272.85,476.00,4.21
8/30/2001 0:00:00,272.30,450.00,4.20
8/31/2001 0:00:00,273.00,457.00,4.20
9/3/2001 0:00:00,273.35,460.00,4.19
9/4/2001 0:00:00,272.30,458.00,4.17
9/5/2001 0:00:00,271.30,460.00,4.19
9/6/2001 0:00:00,272.05,458.00,4.18
9/7/2001 0:00:00,273.60,459.00,4.18
9/10/2001 0:00:00,271.50,460.00,4.18
9/11/2001 0:00:00,287.00,465.00,4.18
9/12/2001 0:00:00,279.00,470.00,4.22
9/13/2001 0:00:00,280.25,455.00,4.21
9/14/2001 0:00:00,285.75,468.00,4.27
9/17/2001 0:00:00,293.25,470.00,4.29
9/18/2001 0:00:00,289.40,470.00,4.36
9/19/2001 0:00:00,288.10,470.00,4.46
9/20/2001 0:00:00,288.50,461.00,4.62
9/21/2001 0:00:00,292.50,455.00,4.60
9/24/2001 0:00:00,288.20,436.00,4.50
9/25/2001 0:00:00,288.00,425.00,4.52
9/26/2001 0:00:00,291.45,410.00,4.55
9/27/2001 0:00:00,289.80,382.00,4.54
9/28/2001 0:00:00,293.10,365.00,4.58
10/1/2001 0:00:00,290.60,330.00,4.58
10/2/2001 0:00:00,291.65,325.00,4.59
10/3/2001 0:00:00,290.10,355.00,4.58
10/4/2001 0:00:00,290.35,345.00,4.61
10/5/2001 0:00:00,291.20,355.00,4.64
10/8/2001 0:00:00,291.85,352.00,4.64
10/9/2001 0:00:00,290.00,350.00,4.63
10/10/2001 0:00:00,287.15,350.00,4.48
10/11/2001 0:00:00,281.85,355.00,4.41
10/12/2001 0:00:00,281.80,356.00,4.42
10/15/2001 0:00:00,281.85,364.00,4.42
10/16/2001 0:00:00,281.10,355.00,4.35
10/17/2001 0:00:00,281.60,335.00,4.37
10/18/2001 0:00:00,281.00,332.00,4.34
10/19/2001 0:00:00,279.15,325.00,4.24
10/22/2001 0:00:00,275.90,320.00,4.23
10/23/2001 0:00:00,276.05,323.00,4.22
10/24/2001 0:00:00,275.50,323.00,4.24
10/25/2001 0:00:00,276.70,323.00,4.19
10/26/2001 0:00:00,277.25,332.00,4.20
10/29/2001 0:00:00,278.60,350.00,4.21
10/30/2001 0:00:00,280.40,335.00,4.28
10/31/2001 0:00:00,278.75,325.00,4.27
11/1/2001 0:00:00,280.60,323.00,4.23
11/2/2001 0:00:00,279.90,335.00,4.22
11/5/2001 0:00:00,278.25,330.00,4.12
11/6/2001 0:00:00,278.95,330.00,4.12
11/7/2001 0:00:00,280.30,330.00,4.14
11/8/2001 0:00:00,279.95,326.00,4.13
11/9/2001 0:00:00,277.15,326.00,4.10
11/12/2001 0:00:00,280.00,337.00,4.15
11/13/2001 0:00:00,276.50,320.00,4.11
11/14/2001 0:00:00,278.25,321.00,4.18
11/15/2001 0:00:00,275.45,326.00,4.11
11/16/2001 0:00:00,274.50,340.00,4.11
11/19/2001 0:00:00,273.60,340.00,4.11
11/20/2001 0:00:00,272.95,332.00,4.08
11/21/2001 0:00:00,272.80,335.00,4.06
11/26/2001 0:00:00,272.60,336.00,4.07
11/27/2001 0:00:00,273.30,335.00,4.07
11/28/2001 0:00:00,274.40,335.00,4.09
11/29/2001 0:00:00,274.80,338.00,4.13
11/30/2001 0:00:00,275.50,350.00,4.14
12/3/2001 0:00:00,276.35,358.00,4.18
12/4/2001 0:00:00,276.60,365.00,4.20
12/5/2001 0:00:00,275.00,375.00,4.14
12/6/2001 0:00:00,274.55,390.00,4.22
12/7/2001 0:00:00,274.10,420.00,4.27
12/10/2001 0:00:00,272.65,426.00,4.23
12/11/2001 0:00:00,272.20,406.00,4.24
12/12/2001 0:00:00,273.50,387.00,4.29
12/13/2001 0:00:00,274.35,393.00,4.27
12/14/2001 0:00:00,277.05,405.00,4.36
12/17/2001 0:00:00,277.75,409.00,4.38
12/18/2001 0:00:00,278.85,409.00,4.44
12/19/2001 0:00:00,278.65,403.00,4.49
12/20/2001 0:00:00,276.10,397.00,4.38
12/21/2001 0:00:00,277.50,411.00,4.52
12/27/2001 0:00:00,277.70,440.00,4.54
12/28/2001 0:00:00,276.50,443.00,4.50
12/31/2001 0:00:00,276.50,446.00,4.52
1/2/2002 0:00:00,278.35,436.00,4.59
1/3/2002 0:00:00,278.80,439.00,4.63
1/4/2002 0:00:00,277.75,429.00,4.68
1/7/2002 0:00:00,278.60,425.00,4.71
1/8/2002 0:00:00,278.60,431.00,4.77
1/9/2002 0:00:00,281.10,436.00,4.75
1/10/2002 0:00:00,286.85,438.00,4.84
1/11/2002 0:00:00,285.75,437.00,4.76
1/14/2002 0:00:00,286.35,437.00,4.66
1/15/2002 0:00:00,284.20,416.00,4.55
1/16/2002 0:00:00,284.60,422.00,4.67
1/17/2002 0:00:00,285.00,425.00,4.56
1/18/2002 0:00:00,283.20,417.00,4.41
1/21/2002 0:00:00,282.30,403.00,4.35
1/22/2002 0:00:00,282.05,401.00,4.34
1/23/2002 0:00:00,280.75,398.00,4.29
1/24/2002 0:00:00,279.20,385.00,4.29
1/25/2002 0:00:00,279.00,388.00,4.33
1/28/2002 0:00:00,279.10,390.00,4.28
1/29/2002 0:00:00,277.90,370.00,4.23
1/30/2002 0:00:00,281.50,374.00,4.29
1/31/2002 0:00:00,282.30,373.00,4.27
2/1/2002 0:00:00,283.90,370.00,4.24
2/4/2002 0:00:00,287.40,371.00,4.30
2/5/2002 0:00:00,291.95,370.00,4.30
2/6/2002 0:00:00,299.50,376.00,4.47
2/7/2002 0:00:00,299.50,379.00,4.36
2/8/2002 0:00:00,304.30,376.00,4.38
2/11/2002 0:00:00,297.75,373.00,4.40
2/12/2002 0:00:00,298.90,367.00,4.38
2/13/2002 0:00:00,297.40,386.00,4.44
2/14/2002 0:00:00,299.00,391.00,4.51
2/15/2002 0:00:00,299.85,383.00,4.58
2/18/2002 0:00:00,297.35,378.00,4.54
2/19/2002 0:00:00,296.50,378.00,4.51
2/20/2002 0:00:00,291.30,378.00,4.49
2/21/2002 0:00:00,292.15,373.00,4.40
2/22/2002 0:00:00,292.75,376.00,4.44
2/25/2002 0:00:00,291.95,375.00,4.39
2/26/2002 0:00:00,294.20,380.00,4.37
2/27/2002 0:00:00,297.40,381.00,4.45
2/28/2002 0:00:00,296.85,380.00,4.43
3/1/2002 0:00:00,295.40,374.00,4.49
3/4/2002 0:00:00,297.40,375.00,4.59
3/5/2002 0:00:00,297.80,370.00,4.57
3/6/2002 0:00:00,292.70,363.00,4.52
3/7/2002 0:00:00,291.00,367.00,4.48
3/8/2002 0:00:00,289.15,378.00,4.48
3/11/2002 0:00:00,291.20,377.00,4.53
3/12/2002 0:00:00,293.60,373.00,4.49
3/13/2002 0:00:00,293.15,370.00,4.50
3/14/2002 0:00:00,291.20,370.00,4.54
3/15/2002 0:00:00,290.30,373.00,4.48
3/18/2002 0:00:00,292.05,375.00,4.48
3/19/2002 0:00:00,293.10,382.00,4.50
3/20/2002 0:00:00,291.85,380.00,4.51
3/21/2002 0:00:00,292.75,380.00,4.51
3/22/2002 0:00:00,294.25,380.00,4.50
3/25/2002 0:00:00,297.70,393.00,4.53
3/26/2002 0:00:00,296.10,396.00,4.56
3/27/2002 0:00:00,299.00,388.00,4.64
3/28/2002 0:00:00,301.40,388.00,4.67
4/2/2002 0:00:00,304.00,391.00,4.66
4/3/2002 0:00:00,303.75,381.00,4.70
4/4/2002 0:00:00,301.70,365.00,4.61
4/5/2002 0:00:00,301.00,366.00,4.61
4/8/2002 0:00:00,300.45,365.00,4.55
4/9/2002 0:00:00,298.70,368.00,4.56
4/11/2002 0:00:00,301.30,375.00,4.61
4/12/2002 0:00:00,300.35,375.00,4.56
4/15/2002 0:00:00,300.10,375.00,4.58
4/16/2002 0:00:00,297.75,372.00,4.46
4/17/2002 0:00:00,300.85,371.00,4.44
4/18/2002 0:00:00,304.25,378.00,4.46
4/19/2002 0:00:00,301.80,375.00,4.50
4/22/2002 0:00:00,303.70,372.00,4.54
4/23/2002 0:00:00,302.70,370.00,4.52
4/24/2002 0:00:00,304.20,372.00,4.58
4/25/2002 0:00:00,307.25,370.00,4.59
4/26/2002 0:00:00,306.60,367.00,4.62
4/29/2002 0:00:00,309.70,365.00,4.63
4/30/2002 0:00:00,308.20,362.00,4.60
5/1/2002 0:00:00,308.35,354.00,4.54
5/2/2002 0:00:00,307.60,352.00,4.52
5/3/2002 0:00:00,310.45,353.00,4.56
5/7/2002 0:00:00,312.00,358.00,4.62
5/8/2002 0:00:00,310.50,360.00,4.62
5/9/2002 0:00:00,308.85,355.00,4.56
5/10/2002 0:00:00,311.15,354.00,4.62
5/13/2002 0:00:00,310.75,356.00,4.69
5/14/2002 0:00:00,308.40,357.00,4.61
5/15/2002 0:00:00,308.30,359.00,4.60
5/16/2002 0:00:00,310.10,371.00,4.63
5/17/2002 0:00:00,310.60,371.00,4.64
5/20/2002 0:00:00,311.50,380.00,4.66
5/21/2002 0:00:00,315.20,376.00,4.78
5/22/2002 0:00:00,317.10,360.00,4.82
5/23/2002 0:00:00,317.15,357.00,4.77
5/24/2002 0:00:00,320.95,354.00,4.85
5/28/2002 0:00:00,320.20,355.00,4.82
5/29/2002 0:00:00,327.05,357.00,4.91
5/30/2002 0:00:00,326.00,354.00,4.90
5/31/2002 0:00:00,326.60,350.00,5.04
6/5/2002 0:00:00,322.00,351.00,5.05
6/6/2002 0:00:00,324.10,354.00,4.93
6/7/2002 0:00:00,326.40,354.00,5.00
6/10/2002 0:00:00,322.50,349.00,4.94
6/11/2002 0:00:00,316.80,346.00,4.89
6/12/2002 0:00:00,319.75,344.00,4.88
6/13/2002 0:00:00,318.75,337.00,4.86
6/14/2002 0:00:00,322.10,339.00,4.89
6/17/2002 0:00:00,317.80,339.00,4.82
6/18/2002 0:00:00,318.35,337.00,4.84
6/19/2002 0:00:00,320.65,340.00,4.89
6/20/2002 0:00:00,322.35,334.00,4.86
6/21/2002 0:00:00,322.70,332.00,4.88
6/24/2002 0:00:00,326.40,327.00,4.90
6/25/2002 0:00:00,321.70,327.00,4.85
6/26/2002 0:00:00,321.55,320.00,4.88
6/27/2002 0:00:00,318.80,321.00,4.82
6/28/2002 0:00:00,318.50,325.00,4.87
7/1/2002 0:00:00,312.10,319.00,4.80
7/2/2002 0:00:00,314.45,322.00,4.86
7/3/2002 0:00:00,310.85,325.00,4.91
7/4/2002 0:00:00,310.60,322.00,4.91
7/5/2002 0:00:00,311.30,323.00,4.91
7/8/2002 0:00:00,311.70,325.00,4.94
7/9/2002 0:00:00,313.80,327.00,4.96
7/10/2002 0:00:00,314.80,326.00,5.04
7/11/2002 0:00:00,314.15,326.00,5.02
7/12/2002 0:00:00,316.70,325.00,5.06
7/15/2002 0:00:00,319.00,324.00,5.04
7/16/2002 0:00:00,318.25,325.00,5.09
7/17/2002 0:00:00,316.15,325.00,5.00
7/18/2002 0:00:00,317.65,326.00,4.99
7/19/2002 0:00:00,322.90,326.00,5.01
7/22/2002 0:00:00,322.90,324.00,5.05
7/23/2002 0:00:00,319.70,321.00,4.98
7/24/2002 0:00:00,311.25,326.00,4.86
7/25/2002 0:00:00,309.45,330.00,4.86
7/26/2002 0:00:00,304.95,332.00,4.82
7/29/2002 0:00:00,303.00,334.00,4.65
7/30/2002 0:00:00,305.40,324.00,4.66
7/31/2002 0:00:00,304.65,325.00,4.66
8/1/2002 0:00:00,302.25,320.00,4.54
8/2/2002 0:00:00,305.05,320.00,4.62
8/5/2002 0:00:00,309.50,322.00,4.62
8/6/2002 0:00:00,305.75,322.00,4.60
8/7/2002 0:00:00,312.20,322.00,4.64
8/8/2002 0:00:00,312.15,324.00,4.68
8/9/2002 0:00:00,312.95,324.00,4.63
8/12/2002 0:00:00,316.70,324.00,4.70
8/13/2002 0:00:00,313.80,324.00,4.60
8/14/2002 0:00:00,315.65,325.00,4.63
8/15/2002 0:00:00,312.65,322.00,4.48
8/16/2002 0:00:00,314.20,320.00,4.50
8/19/2002 0:00:00,310.10,320.00,4.49
8/20/2002 0:00:00,308.00,322.00,4.43
8/21/2002 0:00:00,306.55,321.00,4.44
8/22/2002 0:00:00,305.40,321.00,4.42
8/23/2002 0:00:00,305.95,321.00,4.44
8/27/2002 0:00:00,310.50,345.00,4.44
8/28/2002 0:00:00,311.10,370.00,4.50
8/29/2002 0:00:00,312.10,342.00,4.49
8/30/2002 0:00:00,312.80,333.00,4.56
9/2/2002 0:00:00,312.00,328.00,4.47
9/3/2002 0:00:00,313.50,323.00,4.48
9/4/2002 0:00:00,313.00,324.00,4.46
9/5/2002 0:00:00,317.55,326.00,4.50
9/6/2002 0:00:00,319.25,332.00,4.53
9/9/2002 0:00:00,322.50,335.00,4.53
9/10/2002 0:00:00,319.10,332.00,4.54
9/11/2002 0:00:00,315.50,332.00,4.53
9/12/2002 0:00:00,318.85,332.00,4.54
9/13/2002 0:00:00,318.80,337.00,4.59
9/16/2002 0:00:00,315.35,338.00,4.54
9/17/2002 0:00:00,315.90,336.00,4.55
9/18/2002 0:00:00,318.70,336.00,4.58
9/19/2002 0:00:00,322.25,334.00,4.64
9/20/2002 0:00:00,322.30,334.00,4.62
9/23/2002 0:00:00,322.50,330.00,4.63
9/24/2002 0:00:00,326.30,330.00,4.62
9/25/2002 0:00:00,325.15,326.00,4.62
9/26/2002 0:00:00,319.60,322.00,4.55
9/27/2002 0:00:00,320.05,318.00,4.51
9/30/2002 0:00:00,323.70,320.00,4.53
10/1/2002 0:00:00,321.75,320.00,4.52
10/2/2002 0:00:00,322.20,323.00,4.48
10/3/2002 0:00:00,322.10,321.00,4.48
10/4/2002 0:00:00,320.30,316.00,4.47
10/7/2002 0:00:00,321.75,314.00,4.48
10/8/2002 0:00:00,319.00,317.00,4.44
10/9/2002 0:00:00,319.35,322.00,4.35
10/10/2002 0:00:00,318.95,324.00,4.34
10/11/2002 0:00:00,316.85,321.00,4.29
10/14/2002 0:00:00,317.75,321.00,4.33
10/15/2002 0:00:00,316.20,321.00,4.30
10/16/2002 0:00:00,314.05,321.00,4.31
10/17/2002 0:00:00,310.75,320.00,4.35
10/18/2002 0:00:00,312.75,321.00,4.34
10/21/2002 0:00:00,312.60,323.00,4.37
10/22/2002 0:00:00,312.55,322.00,4.37
10/23/2002 0:00:00,312.10,318.00,4.41
10/24/2002 0:00:00,311.75,310.00,4.39
10/25/2002 0:00:00,313.00,313.00,4.37
10/28/2002 0:00:00,314.45,312.00,4.42
10/29/2002 0:00:00,317.15,316.00,4.43
10/30/2002 0:00:00,316.55,314.00,4.47
10/31/2002 0:00:00,316.90,312.00,4.47
11/1/2002 0:00:00,319.85,311.00,4.54
11/4/2002 0:00:00,317.55,313.00,4.45
11/5/2002 0:00:00,318.50,316.00,4.50
11/6/2002 0:00:00,317.30,314.00,4.47
11/7/2002 0:00:00,319.25,310.00,4.50
11/8/2002 0:00:00,321.70,302.00,4.58
11/11/2002 0:00:00,320.70,291.00,4.53
11/12/2002 0:00:00,321.75,288.00,4.56
11/13/2002 0:00:00,324.00,286.00,4.57
11/14/2002 0:00:00,318.60,290.00,4.55
11/15/2002 0:00:00,319.10,294.00,4.55
11/18/2002 0:00:00,318.75,284.00,4.54
11/19/2002 0:00:00,319.70,277.00,4.55
11/20/2002 0:00:00,318.85,277.00,4.54
11/21/2002 0:00:00,317.65,279.00,4.53
11/22/2002 0:00:00,317.70,277.00,4.46
11/25/2002 0:00:00,317.45,263.00,4.50
11/26/2002 0:00:00,317.50,268.00,4.47
11/27/2002 0:00:00,317.85,267.00,4.44
11/28/2002 0:00:00,317.60,265.00,4.43
11/29/2002 0:00:00,319.05,265.00,4.43
12/2/2002 0:00:00,316.45,263.00,4.43
12/3/2002 0:00:00,319.70,264.00,4.44
12/4/2002 0:00:00,322.10,257.00,4.57
12/5/2002 0:00:00,322.45,250.00,4.61
12/6/2002 0:00:00,325.75,250.00,4.65
12/9/2002 0:00:00,325.10,250.00,4.62
12/10/2002 0:00:00,323.10,248.00,4.58
12/11/2002 0:00:00,324.25,245.00,4.62
12/12/2002 0:00:00,326.40,245.00,4.65
12/13/2002 0:00:00,332.20,241.00,4.74
12/16/2002 0:00:00,333.00,235.00,4.70
12/17/2002 0:00:00,339.00,238.00,4.72
12/18/2002 0:00:00,338.00,245.00,4.62
12/19/2002 0:00:00,345.00,243.00,4.72
12/20/2002 0:00:00,341.60,229.00,4.66
12/23/2002 0:00:00,343.95,224.00,4.62
12/24/2002 0:00:00,343.95,234.00,4.61
12/27/2002 0:00:00,349.30,239.00,4.67
12/30/2002 0:00:00,347.20,239.00,4.72
12/31/2002 0:00:00,347.20,237.00,4.66
1/2/2003 0:00:00,343.80,239.00,4.74
1/3/2003 0:00:00,344.50,238.00,4.78
1/6/2003 0:00:00,351.75,242.00,4.91
1/7/2003 0:00:00,349.00,242.00,4.84
